customer_index,age,job,marital,education,xac_suat_dong_y
33227,37,admin.,married,university.degree,0.21957859053251993
10596,31,technician,single,university.degree,0.21954850319545843
34569,51,blue-collar,married,basic.4y,0.2195126570246792
28129,37,technician,divorced,basic.9y,0.21950767492802042
13507,34,blue-collar,married,basic.9y,0.21949755912269303
9304,30,blue-collar,married,basic.4y,0.21946541456661614
21948,40,technician,married,university.degree,0.21946261063900926
9970,43,technician,single,professional.course,0.2194507359069009
22648,36,admin.,married,university.degree,0.2194466052940229
23030,40,technician,divorced,professional.course,0.219408052166845
26740,33,blue-collar,single,basic.9y,0.21940392738624412
10845,34,admin.,married,university.degree,0.21939647110546015
25797,31,blue-collar,married,basic.9y,0.21938058573445887
9889,31,blue-collar,married,basic.6y,0.21934833392393668
28349,39,services,married,basic.9y,0.21932297975365372
30655,58,services,divorced,high.school,0.21923489614024377
35636,28,services,single,high.school,0.2191544015315587
18108,44,self-employed,married,basic.9y,0.21914935596630836
26485,33,admin.,married,university.degree,0.21907845463445075
32926,49,blue-collar,married,basic.9y,0.21906108676468952
18886,30,technician,single,high.school,0.2190420174011237
26454,30,admin.,single,basic.9y,0.2190271884983456
23598,45,admin.,married,unknown,0.21900510368485646
5823,47,technician,married,basic.9y,0.21899086866377387
3237,33,services,married,basic.4y,0.2189786511120744
33164,47,admin.,divorced,high.school,0.21893041835615873
7483,53,technician,married,professional.course,0.21892887066518935
28698,41,blue-collar,married,basic.4y,0.21892139925438311
15981,45,blue-collar,married,basic.4y,0.21888270788533848
32599,30,admin.,married,high.school,0.21880681247245637
17861,60,retired,divorced,professional.course,0.21867996225664119
29176,45,blue-collar,married,basic.9y,0.2185019236793658
22150,38,admin.,single,university.degree,0.2184637181093872
19957,41,technician,divorced,university.degree,0.21845586359794333
4612,38,admin.,married,high.school,0.21837242388054665
18379,32,blue-collar,single,high.school,0.21835373900352656
19806,51,services,married,high.school,0.21833509840826792
26705,30,self-employed,single,university.degree,0.21832138894944594
15177,57,entrepreneur,married,unknown,0.21828380180009635
29759,36,technician,married,basic.9y,0.21825742832574568
18823,45,management,divorced,high.school,0.21825078807299886
9539,25,services,married,high.school,0.21823407713859788
31545,35,management,married,university.degree,0.21822201375001057
31568,36,technician,married,professional.course,0.21817564604719306
4036,30,blue-collar,single,basic.9y,0.21815676127015546
34919,39,technician,divorced,high.school,0.21813278810827963
26648,33,entrepreneur,married,university.degree,0.218119888718706
19692,32,admin.,divorced,university.degree,0.21810987239734986
18184,31,blue-collar,married,professional.course,0.21798969002765334
19418,45,blue-collar,married,basic.9y,0.2177792789625251
26622,45,technician,divorced,professional.course,0.21776491986428695
30664,40,blue-collar,married,basic.9y,0.2177343229402591
20814,31,admin.,single,university.degree,0.2177080687902469
10756,37,admin.,married,university.degree,0.2176998110440836
18770,25,admin.,married,university.degree,0.21768512273969942
17119,50,admin.,married,university.degree,0.21762696798091444
9232,46,admin.,married,university.degree,0.21761882142529193
19668,47,admin.,divorced,university.degree,0.21761619255314224
20499,37,admin.,divorced,university.degree,0.21752463448096157
34519,31,admin.,divorced,high.school,0.21748920104848316
22730,29,admin.,single,university.degree,0.21747138788679515
13818,60,management,married,university.degree,0.2174175262691318
22821,32,technician,single,university.degree,0.21740281654090723
12441,23,blue-collar,single,basic.9y,0.21725928156079066
19311,48,admin.,divorced,university.degree,0.21724273315191045
20541,48,blue-collar,married,basic.9y,0.21723964439900567
33007,37,blue-collar,married,basic.6y,0.21723674844692073
20726,33,admin.,single,university.degree,0.21720478003351193
17741,50,services,married,high.school,0.21716187717719282
26311,30,admin.,single,basic.9y,0.2171611896261611
12462,41,blue-collar,married,basic.4y,0.21714559000864755
8161,36,services,single,basic.6y,0.21701796405480767
17544,37,blue-collar,married,basic.9y,0.21696918798670248
14110,30,blue-collar,married,basic.9y,0.21696776312497992
28171,42,technician,married,basic.9y,0.21695129236357777
14102,31,technician,single,university.degree,0.216922593768886
1298,31,blue-collar,married,basic.9y,0.21689355543614713
3985,30,student,single,basic.9y,0.21682626636139818
29090,41,services,married,high.school,0.21681918091802097
8496,26,admin.,single,high.school,0.2167218015089899
32503,34,blue-collar,married,basic.4y,0.21660294871611208
12777,36,technician,single,unknown,0.21659067709938779
7281,41,entrepreneur,married,basic.9y,0.2165095239126805
18071,55,entrepreneur,divorced,university.degree,0.2164481542434229
16541,39,services,married,unknown,0.21644786703937974
16902,40,blue-collar,single,professional.course,0.21638049977849072
18611,38,admin.,married,basic.6y,0.2163771275608423
34336,48,management,divorced,university.degree,0.21625901848553045
21182,36,self-employed,married,high.school,0.21618311488047307
20756,34,admin.,single,university.degree,0.21615121884385075
35599,32,blue-collar,married,professional.course,0.216057467095394
27409,39,technician,married,high.school,0.2159597967804563
7434,35,housemaid,married,basic.4y,0.21593863205293023
20700,45,blue-collar,married,basic.9y,0.2159012701724182
27129,29,admin.,married,high.school,0.21590099280768357
29165,58,unemployed,married,basic.9y,0.21583923991279974
370,37,blue-collar,married,basic.9y,0.21581460976278588
30700,29,services,divorced,high.school,0.21580245489854377
25595,32,technician,married,university.degree,0.21577864559681742
27620,29,self-employed,single,university.degree,0.2157711384846749
21967,59,management,married,university.degree,0.21576535387990745
14920,35,blue-collar,single,high.school,0.21567364533754596
17878,59,housemaid,divorced,basic.4y,0.2156532269078175
14913,43,technician,married,high.school,0.21556799709931457
28938,39,management,married,basic.6y,0.21542222292237911
8278,37,management,married,university.degree,0.2153966723318636
15690,36,services,divorced,high.school,0.2153364823022053
23739,32,admin.,single,university.degree,0.2153314392772531
28100,32,services,married,high.school,0.2152575318098331
20503,32,technician,married,university.degree,0.2152079665932775
20395,32,technician,married,university.degree,0.2152079665932775
19662,50,entrepreneur,married,professional.course,0.21511794298430073
13765,47,management,married,unknown,0.2150882851372733
13203,32,blue-collar,married,basic.4y,0.21508183761772753
8855,29,blue-collar,single,basic.6y,0.21505093673586625
33871,28,technician,married,professional.course,0.21503609423035108
5112,22,blue-collar,single,basic.6y,0.21500043132400212
19679,50,admin.,married,basic.9y,0.2149906539072054
3822,46,technician,married,basic.9y,0.21497032846690317
3850,60,retired,married,basic.9y,0.21494206552686268
3066,29,admin.,single,university.degree,0.21492244321246784
22009,34,admin.,married,university.degree,0.2149019042011318
17498,26,blue-collar,single,high.school,0.21483207183304956
8730,37,blue-collar,single,unknown,0.21476922678925248
23996,55,technician,married,professional.course,0.21468594940092844
10761,39,admin.,married,university.degree,0.2146745356564448
7683,44,services,married,high.school,0.2146391345133387
9590,54,technician,single,basic.9y,0.21462306271768963
674,45,services,married,high.school,0.21453234815489797
22899,41,admin.,married,university.degree,0.21451832176917887
26665,55,admin.,married,university.degree,0.21444263319011495
18856,37,student,married,professional.course,0.2144126921747862
8940,31,admin.,married,university.degree,0.21439707088810012
11540,41,blue-collar,married,basic.9y,0.21435237464933923
20131,57,technician,single,high.school,0.21434504020470296
16968,50,management,married,basic.9y,0.2143264691561517
31649,32,admin.,single,professional.course,0.21430885945143113
6973,51,technician,married,professional.course,0.21420547245890423
7030,38,blue-collar,married,basic.6y,0.21419507260124643
8477,35,entrepreneur,married,university.degree,0.21413937033678163
10106,31,services,married,high.school,0.21412747708429916
22362,36,admin.,single,university.degree,0.21411824866927603
18873,60,retired,married,university.degree,0.21407108683628742
7518,28,services,single,high.school,0.21403574655517751
13908,26,student,single,university.degree,0.21398088205710633
17900,31,blue-collar,single,professional.course,0.21394432720257037
18995,30,technician,married,university.degree,0.21392786905470002
19546,39,admin.,single,high.school,0.2138792873223313
31752,35,services,married,professional.course,0.2138723463860472
25826,45,blue-collar,married,basic.4y,0.21377424448912927
22120,33,technician,married,high.school,0.2137473426193024
24530,46,entrepreneur,married,university.degree,0.21369441287791305
26497,35,services,divorced,high.school,0.21365905571070026
1661,37,blue-collar,married,basic.9y,0.21364543858722962
5090,25,services,married,high.school,0.21358446637473527
10631,39,blue-collar,married,basic.9y,0.21354472544876513
7623,37,admin.,single,university.degree,0.2135110041345933
22684,30,self-employed,married,professional.course,0.21347262290291297
24669,41,self-employed,married,basic.9y,0.2134686055473702
20487,33,technician,married,high.school,0.21344995258787172
26783,50,admin.,married,basic.9y,0.21343182964043042
14634,36,services,single,high.school,0.2133875681938657
24503,48,management,married,unknown,0.21338046017164009
34008,33,admin.,married,university.degree,0.21320345520861683
26199,39,entrepreneur,married,professional.course,0.21320125843137772
34091,45,admin.,single,high.school,0.2131242596540098
17399,59,admin.,divorced,basic.4y,0.2130967343033106
33046,33,blue-collar,married,basic.4y,0.21307344829500846
16171,31,self-employed,single,high.school,0.21302096148240898
23279,36,admin.,married,university.degree,0.21301803307174594
26830,36,technician,single,professional.course,0.21301650783353854
29047,41,blue-collar,married,professional.course,0.2130030615890828
35417,32,technician,married,professional.course,0.21299261857834534
28640,40,entrepreneur,married,professional.course,0.21297672555182567
25145,54,self-employed,married,basic.9y,0.2129419025431832
32767,34,technician,married,high.school,0.21293166726432455
21071,29,technician,single,university.degree,0.21288768600806446
21082,29,technician,single,university.degree,0.21288768600806446
19684,38,technician,married,high.school,0.21287064113192172
20985,59,retired,married,basic.4y,0.21286772474416205
16066,45,services,married,high.school,0.21281905184611868
12925,47,blue-collar,divorced,basic.9y,0.21275606511441014
31674,36,blue-collar,married,basic.4y,0.21268772459102117
5313,43,blue-collar,married,basic.4y,0.21264436655123117
17373,40,blue-collar,married,professional.course,0.21262934197829236
17234,56,admin.,married,university.degree,0.21262209662695777
14085,31,blue-collar,married,basic.9y,0.21260416293134818
23036,47,self-employed,married,university.degree,0.21254228478717463
27447,30,blue-collar,married,high.school,0.21235603935642858
30902,31,services,married,high.school,0.2122675287456374
17725,36,technician,married,professional.course,0.21223911368574233
5920,41,services,married,high.school,0.2121316830162091
31848,34,admin.,single,university.degree,0.21211853575731898
8264,30,blue-collar,married,unknown,0.21208573055286223
16722,29,self-employed,married,professional.course,0.21207047867116216
22654,29,admin.,single,university.degree,0.21205885728061985
31440,34,admin.,married,university.degree,0.2120248162603919
28632,30,admin.,married,high.school,0.21201457836599158
23356,51,technician,married,professional.course,0.21195637623749852
32046,36,blue-collar,married,basic.4y,0.21186060653674751
21122,30,technician,single,university.degree,0.2118526777778666
30858,31,unemployed,single,university.degree,0.21182487900569918
26006,42,self-employed,single,university.degree,0.2117216600719197
15688,30,management,single,university.degree,0.21170712134932995
14886,43,technician,married,high.school,0.2116647845583347
10900,50,management,married,university.degree,0.21151764347749202
5935,32,management,married,high.school,0.21151750055877228
25463,46,admin.,divorced,university.degree,0.2114974440424634
9860,38,blue-collar,single,basic.9y,0.21148163038969586
21689,29,admin.,single,university.degree,0.21148161310278454
14349,31,blue-collar,married,high.school,0.211412576302466
11168,33,technician,married,professional.course,0.2113207794401504
7383,34,blue-collar,married,basic.9y,0.21129498223372892
33803,52,admin.,married,basic.9y,0.2112799682074461
21148,46,services,married,unknown,0.21126859881220253
19983,32,technician,divorced,university.degree,0.21125471548436509
7949,36,admin.,married,university.degree,0.21113069332365897
8562,33,admin.,married,university.degree,0.2110970925636325
32039,36,technician,single,university.degree,0.21107124500088983
18307,35,technician,married,professional.course,0.21100301616908698
19525,31,admin.,divorced,university.degree,0.21096922835882395
33290,33,blue-collar,married,high.school,0.21096184678467897
27596,31,technician,married,professional.course,0.2109521775428653
11618,56,self-employed,single,basic.9y,0.21090531350975256
10400,40,entrepreneur,married,high.school,0.21090197567357566
9842,56,technician,married,basic.4y,0.2108936666266614
14404,59,blue-collar,divorced,basic.4y,0.2108026180960738
10657,33,technician,married,university.degree,0.210771250163484
5390,30,blue-collar,single,high.school,0.21074104600592794
20978,45,services,married,high.school,0.21073407471283503
26067,56,management,married,university.degree,0.21064223254544004
8588,31,blue-collar,divorced,basic.9y,0.21055335883043186
29594,30,blue-collar,married,basic.4y,0.21054802103911657
24527,53,retired,married,basic.4y,0.21052469960385953
28002,43,self-employed,married,high.school,0.21042098223552183
15542,39,blue-collar,single,basic.4y,0.2103581813360535
17049,49,admin.,divorced,high.school,0.21016699543100695
7761,27,blue-collar,married,basic.9y,0.21011043265931406
9855,52,admin.,divorced,basic.6y,0.21008573461623395
21583,49,admin.,married,high.school,0.21005162624622303
23544,31,admin.,single,university.degree,0.20995618943987218
21828,45,management,married,high.school,0.20994001440278148
2881,28,entrepreneur,married,basic.4y,0.20992238271800176
15929,33,blue-collar,married,basic.9y,0.20988448398649623
22099,31,technician,single,university.degree,0.20988048988905839
20587,32,admin.,married,high.school,0.20980156301601105
32379,39,blue-collar,married,basic.4y,0.20979975530068581
35814,31,technician,married,university.degree,0.20971350312897324
7059,57,services,married,high.school,0.2097035140153799
24347,58,retired,married,high.school,0.2096964658515808
13740,38,blue-collar,married,basic.6y,0.2096448031117801
10504,39,blue-collar,married,basic.9y,0.20961961306499835
20435,50,self-employed,married,university.degree,0.2095932902215763
6369,37,technician,single,university.degree,0.20958628446744434
29873,40,management,married,university.degree,0.20958130431719094
15000,34,entrepreneur,married,professional.course,0.20957095192027947
15859,54,retired,married,basic.4y,0.20946623161620956
34715,37,technician,married,high.school,0.20946118140976572
4378,35,blue-collar,single,unknown,0.20942690960275637
14397,45,blue-collar,divorced,basic.9y,0.20938004257254444
15904,47,blue-collar,married,basic.6y,0.2092758790118736
16699,60,blue-collar,married,basic.4y,0.2092758757116777
26437,36,management,married,university.degree,0.20921225217455267
7103,36,unemployed,divorced,professional.course,0.209156073409337
22392,54,technician,divorced,professional.course,0.20911700954351026
16742,52,retired,married,basic.4y,0.20911478343769385
10883,29,admin.,married,high.school,0.20911098264757894
21165,35,technician,married,professional.course,0.20907502517213075
21187,32,admin.,single,university.degree,0.20883863055757568
31270,32,admin.,married,high.school,0.2087601179192685
4871,27,blue-collar,single,high.school,0.20872436405920428
23416,44,technician,married,professional.course,0.20871262116988754
17266,46,student,single,unknown,0.2086845481920519
6514,35,admin.,single,university.degree,0.20865571025388746
20019,29,admin.,married,university.degree,0.20865514887741854
19645,57,technician,married,high.school,0.2086451817620375
15703,28,blue-collar,married,basic.9y,0.20862394925598593
34763,31,blue-collar,married,basic.6y,0.20861976063863197
31338,47,blue-collar,married,basic.9y,0.20856320030668143
28961,34,blue-collar,married,professional.course,0.20850545918308394
16166,49,admin.,single,high.school,0.20842713503730226
26070,32,blue-collar,married,basic.6y,0.20837309787052558
14407,30,blue-collar,married,basic.9y,0.2083106540644119
14387,30,blue-collar,married,basic.9y,0.2083106540644119
1277,24,student,single,high.school,0.20829242493479933
16181,36,admin.,single,unknown,0.20827505755458994
7865,38,technician,single,professional.course,0.20816759646564312
27637,33,admin.,single,professional.course,0.20809320982566715
11294,37,blue-collar,married,professional.course,0.2080439696382938
9519,31,blue-collar,single,unknown,0.2080226178671969
7218,37,services,married,high.school,0.2079620723436882
32587,43,blue-collar,married,basic.4y,0.20792100456980175
15851,44,admin.,single,basic.9y,0.20791305286097966
2865,35,blue-collar,single,basic.6y,0.20787696278610354
31907,36,admin.,married,professional.course,0.2078472633817314
25130,58,entrepreneur,married,basic.4y,0.20778821189717134
17017,35,technician,married,professional.course,0.20778531833409772
17605,58,admin.,married,university.degree,0.2077696099732088
34381,35,entrepreneur,married,professional.course,0.2077503632387952
22215,60,self-employed,married,university.degree,0.20758583454357876
22213,60,self-employed,married,university.degree,0.20758583454357876
7653,44,technician,married,high.school,0.2075727924673575
18467,32,technician,single,professional.course,0.20757254910462694
25665,33,services,single,high.school,0.207543725909332
12916,36,blue-collar,married,basic.4y,0.20753399168748138
12598,28,services,single,high.school,0.2072790824847076
4203,30,blue-collar,married,basic.9y,0.2072590595854721
18937,44,services,married,professional.course,0.20723290738143624
20661,46,admin.,married,university.degree,0.20718802967626831
12986,28,technician,married,professional.course,0.20714602858726017
12877,30,technician,single,professional.course,0.2071272942182219
10743,27,technician,single,high.school,0.20711498429781575
35315,28,blue-collar,single,basic.9y,0.20711147974007202
28699,43,management,married,unknown,0.20708982793482417
31512,48,blue-collar,married,basic.6y,0.20703956354539182
13751,31,admin.,single,university.degree,0.2070370211890983
28719,43,management,married,unknown,0.2069953638016796
29288,40,blue-collar,single,basic.6y,0.2069735155862684
18400,50,technician,married,high.school,0.20684951824080566
17803,58,admin.,married,high.school,0.20681895166627978
13647,41,admin.,married,unknown,0.20677237564275747
19615,54,admin.,single,university.degree,0.20676825844695543
11947,30,blue-collar,single,basic.9y,0.2067578280374792
12377,34,unemployed,married,high.school,0.2067467878443065
26219,29,admin.,unknown,professional.course,0.20672943772413055
33115,31,blue-collar,married,basic.6y,0.20662475125094612
11910,39,blue-collar,single,basic.4y,0.20661696671385024
21692,30,technician,single,university.degree,0.20652776649348525
23563,50,unemployed,married,basic.9y,0.2064402766216649
1644,28,technician,single,university.degree,0.20643355214407622
17684,53,retired,divorced,university.degree,0.2063652393233758
26090,40,technician,divorced,high.school,0.2063340521752163
32478,27,technician,married,professional.course,0.20620197891705985
9430,29,technician,married,university.degree,0.20614213430972037
20563,48,blue-collar,married,basic.4y,0.20607000378592935
17414,40,blue-collar,married,professional.course,0.20601275244834516
17531,40,blue-collar,married,professional.course,0.20601275244834516
33403,28,blue-collar,single,basic.6y,0.20598012632697302
31699,31,services,divorced,high.school,0.20592401167759392
24592,35,entrepreneur,married,high.school,0.20590824594220547
12953,47,admin.,married,university.degree,0.20590759361530644
14212,32,blue-collar,married,basic.9y,0.20587777580602623
24224,48,admin.,single,university.degree,0.20583573105193126
16498,36,blue-collar,single,basic.6y,0.20578713290660866
11519,38,admin.,single,basic.9y,0.20573584717710108
17151,50,admin.,married,university.degree,0.20569604732531283
19303,46,blue-collar,married,basic.9y,0.20568725872478366
35258,32,technician,single,professional.course,0.20566225090931853
5229,57,blue-collar,married,basic.4y,0.20566083163655463
17093,44,admin.,married,unknown,0.20565996504038442
8338,30,admin.,single,high.school,0.20563378863795567
15183,32,management,divorced,university.degree,0.20561343631973705
10545,29,admin.,single,university.degree,0.2055787633161589
19475,48,admin.,married,high.school,0.20554095685298737
16668,28,admin.,single,high.school,0.20551412089762955
24426,36,blue-collar,married,basic.9y,0.20550774457076343
29837,33,admin.,single,high.school,0.20548982108803976
31991,47,admin.,single,basic.9y,0.20548680795953156
8199,41,unemployed,divorced,high.school,0.2054473909016767
4386,33,blue-collar,single,basic.4y,0.20543864052676697
4751,40,blue-collar,married,basic.9y,0.20540037300872438
32981,30,blue-collar,married,basic.6y,0.20539449791130324
25050,52,services,married,high.school,0.20537343007665165
17898,39,technician,married,university.degree,0.20534869138055403
22434,41,self-employed,married,professional.course,0.2052784123973876
23097,45,unknown,married,high.school,0.20527552156828027
7396,49,services,married,high.school,0.20527411279098362
32657,31,admin.,married,high.school,0.20526915498806733
24569,35,admin.,married,university.degree,0.20521026842062873
17740,59,retired,divorced,university.degree,0.20519513679686446
26193,35,technician,married,professional.course,0.20516960609055201
28696,45,services,divorced,basic.4y,0.20511931577319015
22632,59,management,married,university.degree,0.20510331317860855
18925,37,management,married,university.degree,0.20509990679479173
16719,32,technician,married,professional.course,0.20508882873744402
24660,35,admin.,married,university.degree,0.20504326888164745
21120,33,unemployed,divorced,professional.course,0.20502414198693816
9252,40,admin.,married,university.degree,0.20497870934971288
5205,42,entrepreneur,married,high.school,0.20497756739501288
17181,59,retired,divorced,basic.9y,0.2049715465333011
14558,56,management,married,basic.4y,0.2049476963556483
26788,38,management,single,basic.9y,0.20489003976711778
31086,36,admin.,married,university.degree,0.20485856395097174
15819,36,technician,married,unknown,0.20465069204574377
1754,46,blue-collar,married,basic.4y,0.20450962204441303
22440,29,admin.,single,university.degree,0.2044788865248865
15241,35,unknown,single,high.school,0.2044421791443363
27548,56,admin.,married,basic.4y,0.20438695402442517
16140,49,admin.,married,basic.9y,0.20426116512774975
4894,30,management,single,university.degree,0.20421414301324867
30978,43,management,married,university.degree,0.20417105064024418
5101,46,entrepreneur,married,high.school,0.2041471442989259
20316,33,admin.,single,university.degree,0.20408813168303877
12533,41,blue-collar,married,unknown,0.20404190425447374
7052,38,services,married,high.school,0.2039698271879077
21220,45,technician,married,professional.course,0.20391816543858435
12675,29,admin.,single,unknown,0.20391110230564713
16864,49,technician,married,professional.course,0.20390760398634503
11056,45,admin.,married,high.school,0.20388815995735882
34394,30,blue-collar,married,basic.4y,0.20385923958881208
31070,38,blue-collar,single,basic.4y,0.20383576264242706
8201,38,student,single,university.degree,0.20382525763445283
35473,32,admin.,single,university.degree,0.2038038079904806
3477,56,blue-collar,married,basic.9y,0.20377117453007734
15173,25,blue-collar,married,basic.4y,0.20372233404454446
8225,35,blue-collar,married,basic.9y,0.20364386401871853
13516,27,blue-collar,single,basic.9y,0.20364255349444962
24305,31,self-employed,single,university.degree,0.20362875252116197
19170,37,admin.,married,university.degree,0.20353936812477055
10932,55,management,single,basic.4y,0.20353867191732763
19444,45,unemployed,married,high.school,0.20353706137570438
17937,33,technician,married,professional.course,0.2035207924591344
2622,31,services,single,high.school,0.2034791844405884
18162,40,admin.,married,university.degree,0.20346740550242096
20862,30,unknown,divorced,university.degree,0.20345580450987782
19147,49,services,married,high.school,0.20343070433049115
11327,40,blue-collar,married,basic.4y,0.203424572577146
23484,33,admin.,single,university.degree,0.20340988078139438
17316,50,blue-collar,married,basic.9y,0.20339553637698382
28955,48,services,single,high.school,0.20334102695944803
26155,31,admin.,married,university.degree,0.20333785394224624
35349,32,blue-collar,single,basic.9y,0.2032976176978409
27171,42,management,married,basic.6y,0.2032714136619137
8164,43,entrepreneur,married,basic.9y,0.20320245569721304
32701,39,services,married,high.school,0.2031690152496854
18399,39,technician,married,high.school,0.20316052818159655
18391,39,technician,married,high.school,0.20316052818159655
13349,34,self-employed,single,university.degree,0.20315615097788922
27387,46,admin.,single,high.school,0.20310599970194698
11427,47,admin.,married,university.degree,0.20307644861370677
10746,28,services,single,high.school,0.20305027650797158
11146,27,technician,single,professional.course,0.2030416463938387
9920,39,entrepreneur,married,university.degree,0.2029846664041194
11580,48,blue-collar,married,basic.9y,0.20297403752794016
23380,41,technician,divorced,professional.course,0.20289989645692
34593,30,technician,single,professional.course,0.20276201381269504
19835,36,admin.,single,university.degree,0.20275858141300138
21051,34,technician,single,university.degree,0.20274232826410551
2499,50,housemaid,single,unknown,0.20273959496039262
31229,38,blue-collar,married,high.school,0.20271109940758095
11859,47,admin.,married,basic.9y,0.20269678063577068
29953,54,technician,married,high.school,0.2026754418291352
7183,30,admin.,single,university.degree,0.20266903227834876
18986,54,technician,married,university.degree,0.20266667710344116
11358,33,technician,divorced,professional.course,0.20266405948554472
33137,29,admin.,single,professional.course,0.2026351389220456
12351,59,retired,married,basic.4y,0.2026116920171378
17381,31,management,single,university.degree,0.20260363679711446
31066,35,services,married,high.school,0.2025341643944338
12444,39,housemaid,married,basic.4y,0.20251297972950155
7351,32,blue-collar,single,basic.9y,0.20250947410551295
13137,35,self-employed,single,university.degree,0.20250101182148253
29119,40,technician,married,professional.course,0.20247280583976449
31830,44,self-employed,divorced,professional.course,0.20243151945523863
5106,30,services,single,unknown,0.20242491856966016
26683,32,blue-collar,single,basic.9y,0.20238899711282282
13797,28,admin.,single,university.degree,0.20236028872015896
1479,46,technician,divorced,basic.9y,0.20234665062068247
12622,25,admin.,divorced,professional.course,0.2022817217546579
33998,36,services,single,high.school,0.20225452809458117
20080,35,unemployed,single,university.degree,0.2021838722675395
32540,47,blue-collar,married,basic.4y,0.20215748486599608
21197,35,technician,married,professional.course,0.20214571629707043
6728,58,retired,divorced,university.degree,0.2021392802861154
9586,35,technician,married,professional.course,0.20213535816289968
13635,54,blue-collar,divorced,basic.4y,0.20199218896591017
7445,27,admin.,single,high.school,0.20198156201131742
20770,51,management,married,high.school,0.2019641614049106
18140,31,admin.,single,university.degree,0.20193584232591438
19422,31,services,married,professional.course,0.2018816021099953
26919,46,management,single,university.degree,0.2018519212999389
13579,30,self-employed,married,university.degree,0.20183779120872797
15650,26,admin.,married,high.school,0.20183336044385833
16010,31,blue-collar,married,professional.course,0.2018088253113809
8584,26,admin.,married,high.school,0.20179511426861502
24658,35,blue-collar,married,high.school,0.20177474993516195
16736,52,services,married,high.school,0.2016828743506949
8212,50,housemaid,single,unknown,0.20166372566179672
8286,46,unemployed,divorced,basic.9y,0.201641534798685
25127,36,admin.,married,university.degree,0.20161541044427903
27138,31,admin.,single,high.school,0.20160305721963037
22786,57,self-employed,married,university.degree,0.20155012407763323
33738,43,blue-collar,married,basic.4y,0.20153232427624532
21253,40,technician,married,professional.course,0.20149410169878956
26069,36,admin.,divorced,high.school,0.20148994055011482
12100,39,technician,single,professional.course,0.20147012836902384
20606,32,admin.,married,university.degree,0.20144806691680703
32531,36,services,married,high.school,0.20143244399707996
34609,31,technician,married,university.degree,0.2014222769448719
22870,51,services,married,high.school,0.20141242767898052
10157,43,entrepreneur,married,high.school,0.20140644494429474
17568,42,technician,divorced,professional.course,0.2013995722472033
8262,31,admin.,single,university.degree,0.20139028996211014
29285,44,services,single,high.school,0.20137825069774629
18201,30,blue-collar,single,high.school,0.20132537410233045
212,59,admin.,married,university.degree,0.20131624472386422
10740,29,admin.,single,university.degree,0.20128996657573048
26793,49,self-employed,married,university.degree,0.20128701384154052
27133,43,management,single,high.school,0.20127531664837406
26735,31,services,single,high.school,0.20126392025269688
26974,30,services,married,high.school,0.20125433707791557
3093,38,management,married,basic.6y,0.20122431234834517
2139,30,blue-collar,single,basic.9y,0.20116324049095496
16277,38,self-employed,single,unknown,0.20115178739663409
16759,39,services,divorced,high.school,0.2010599397383565
10346,57,technician,married,basic.9y,0.20104193605472961
20253,55,admin.,married,professional.course,0.20089623156949443
31677,42,blue-collar,married,basic.4y,0.2007549651480218
8615,52,blue-collar,married,basic.4y,0.2007300034353552
15292,30,technician,single,university.degree,0.20072445595880925
31053,52,management,divorced,university.degree,0.20068438955771115
7936,39,admin.,single,unknown,0.2006792990610862
14603,25,blue-collar,married,high.school,0.20067864583398912
9847,36,blue-collar,married,basic.6y,0.2006614647872004
19548,39,admin.,single,high.school,0.20063016307043124
21318,31,technician,single,professional.course,0.20062354907694183
10571,30,admin.,single,high.school,0.2006151731976738
22042,56,retired,married,basic.4y,0.20058788716963666
9248,42,blue-collar,married,basic.9y,0.2005646158230939
6463,56,retired,married,basic.4y,0.20052853126616704
23793,40,self-employed,married,university.degree,0.2004667563390193
27473,34,admin.,single,university.degree,0.20036221015944716
4362,39,admin.,single,unknown,0.20034238438125498
4821,32,services,married,high.school,0.20033016812603788
1026,37,blue-collar,single,basic.9y,0.20030165132540542
23519,37,admin.,single,university.degree,0.20029478050675587
11212,47,blue-collar,married,basic.6y,0.20026924064786583
26811,44,self-employed,married,basic.9y,0.2002325682298993
17811,47,admin.,married,high.school,0.20017436471606914
20873,32,admin.,single,university.degree,0.200158214627334
29336,36,services,married,high.school,0.20014980233232704
6978,43,unemployed,married,university.degree,0.20014875098239163
1327,47,blue-collar,married,basic.9y,0.20013934083976564
4604,41,admin.,single,high.school,0.20013096712723097
35234,28,self-employed,married,basic.9y,0.20013089487365993
22030,50,admin.,married,university.degree,0.20006926638995703
27476,50,retired,married,university.degree,0.20001491755607742
19413,34,admin.,divorced,high.school,0.20000787371120865
17472,56,blue-collar,married,basic.4y,0.20000714489127244
29460,29,services,single,high.school,0.19989837065673532
33977,36,blue-collar,married,basic.4y,0.19986944363280343
34683,28,blue-collar,married,basic.9y,0.1998449578969656
2634,32,blue-collar,single,basic.9y,0.1997815619260137
29318,42,services,married,high.school,0.19977298106683009
23967,60,admin.,married,basic.9y,0.19977234164373733
24488,32,blue-collar,married,high.school,0.19976797484613776
25759,32,entrepreneur,married,high.school,0.1997641155409365
12703,41,blue-collar,married,unknown,0.19975545223391022
18501,52,blue-collar,married,basic.9y,0.19972201627687888
20663,33,admin.,single,university.degree,0.19967006516955355
7584,32,technician,married,professional.course,0.19964217081542876
